    -0.0000024    -0.0000097    -0.0000215    -0.0000378    -0.0000582    -0.0000823    -0.0001096    -0.0001397    -0.0001720    -0.0002060    -0.0002410    -0.0002767    -0.0003125    -0.0003479    -0.0003824    -0.0004158    -0.0004477    -0.0004778    -0.0005059    -0.0005319    -0.0005555    -0.0005768    -0.0005957    -0.0006122    -0.0006263    -0.0006382    -0.0006479    -0.0006554    -0.0006610    -0.0006647    -0.0006666    -0.0006670    -0.0006658    -0.0006634    -0.0006597    -0.0006549    -0.0006491    -0.0006425    -0.0006351    -0.0006271    -0.0006185    -0.0006095    -0.0006000    -0.0005902    -0.0005801    -0.0005699    -0.0005595    -0.0005490    -0.0005384    -0.0005278    -0.0005172    -0.0005067    -0.0004962    -0.0004858    -0.0004755    -0.0004654    -0.0004554    -0.0004455    -0.0004358    -0.0004263    -0.0004169    -0.0004077    -0.0003987    -0.0003899    -0.0003812    -0.0003727    -0.0003645    -0.0003564    -0.0003485    -0.0003407    -0.0003332    -0.0003258    -0.0003186    -0.0003115    -0.0003046    -0.0002979    -0.0002913    -0.0002849    -0.0002786    -0.0002725    -0.0002665    -0.0002606    -0.0002548    -0.0002492    -0.0002437    -0.0002383    -0.0002331    -0.0002279    -0.0002228    -0.0002178    -0.0002130    -0.0002082    -0.0002035    -0.0001989    -0.0001943    -0.0001899    -0.0001855    -0.0001811    -0.0001769    -0.0001727    -0.0001685    -0.0001645    -0.0001604    -0.0001565    -0.0001525    -0.0001486    -0.0001448    -0.0001410    -0.0001372    -0.0001335    -0.0001298    -0.0001261    -0.0001225    -0.0001189    -0.0001153    -0.0001118    -0.0001083    -0.0001048    -0.0001013    -0.0000979    -0.0000945    -0.0000911    -0.0000877    -0.0000844    -0.0000811    -0.0000778    -0.0000746    -0.0000714    -0.0000682    -0.0000650    -0.0000619    -0.0000589    -0.0000559    -0.0000529    -0.0000500    -0.0000471    -0.0000443    -0.0000416    -0.0000389    -0.0000363    -0.0000337    -0.0000312    -0.0000288    -0.0000265    -0.0000243    -0.0000221    -0.0000201    -0.0000181    -0.0000162    -0.0000144    -0.0000127    -0.0000112    -0.0000097    -0.0000083    -0.0000070    -0.0000058    -0.0000047    -0.0000037    -0.0000027    -0.0000019    -0.0000011    -0.0000005     0.0000001     0.0000006     0.0000011     0.0000015     0.0000018     0.0000021     0.0000023     0.0000025     0.0000026     0.0000027     0.0000028     0.0000028     0.0000028     0.0000028     0.0000028     0.0000027     0.0000027     0.0000026     0.0000026     0.0000025     0.0000024     0.0000023     0.0000022     0.0000021     0.0000021     0.0000020     0.0000019     0.0000018     0.0000017     0.0000016     0.0000016     0.0000015     0.0000014     0.0000013     0.0000013     0.0000012     0.0000011     0.0000011
    -0.0000097    -0.0000384    -0.0000857    -0.0001506    -0.0002317    -0.0003276    -0.0004365    -0.0005562    -0.0006848    -0.0008201    -0.0009600    -0.0011022    -0.0012448    -0.0013860    -0.0015239    -0.0016572    -0.0017846    -0.0019048    -0.0020171    -0.0021208    -0.0022154    -0.0023006    -0.0023762    -0.0024424    -0.0024992    -0.0025468    -0.0025856    -0.0026161    -0.0026385    -0.0026536    -0.0026616    -0.0026632    -0.0026589    -0.0026493    -0.0026347    -0.0026158    -0.0025930    -0.0025668    -0.0025375    -0.0025056    -0.0024714    -0.0024353    -0.0023976    -0.0023586    -0.0023185    -0.0022776    -0.0022361    -0.0021942    -0.0021520    -0.0021098    -0.0020675    -0.0020255    -0.0019836    -0.0019422    -0.0019011    -0.0018606    -0.0018206    -0.0017812    -0.0017424    -0.0017043    -0.0016668    -0.0016301    -0.0015941    -0.0015588    -0.0015243    -0.0014905    -0.0014574    -0.0014251    -0.0013934    -0.0013625    -0.0013323    -0.0013028    -0.0012739    -0.0012457    -0.0012182    -0.0011913    -0.0011650    -0.0011393    -0.0011142    -0.0010896    -0.0010656    -0.0010421    -0.0010192    -0.0009967    -0.0009747    -0.0009532    -0.0009321    -0.0009114    -0.0008911    -0.0008712    -0.0008517    -0.0008326    -0.0008138    -0.0007953    -0.0007772    -0.0007593    -0.0007418    -0.0007245    -0.0007074    -0.0006907    -0.0006741    -0.0006578    -0.0006417    -0.0006257    -0.0006100    -0.0005945    -0.0005791    -0.0005639    -0.0005488    -0.0005339    -0.0005191    -0.0005045    -0.0004899    -0.0004755    -0.0004612    -0.0004471    -0.0004330    -0.0004191    -0.0004052    -0.0003914    -0.0003778    -0.0003643    -0.0003508    -0.0003375    -0.0003243    -0.0003112    -0.0002982    -0.0002854    -0.0002727    -0.0002602    -0.0002478    -0.0002355    -0.0002235    -0.0002116    -0.0001999    -0.0001885    -0.0001772    -0.0001663    -0.0001555    -0.0001450    -0.0001348    -0.0001249    -0.0001153    -0.0001060    -0.0000971    -0.0000885    -0.0000802    -0.0000724    -0.0000649    -0.0000577    -0.0000510    -0.0000446    -0.0000386    -0.0000331    -0.0000279    -0.0000231    -0.0000186    -0.0000146    -0.0000109    -0.0000076    -0.0000046    -0.0000019     0.0000005     0.0000025     0.0000043     0.0000059     0.0000072     0.0000083     0.0000091     0.0000098     0.0000104     0.0000108     0.0000110     0.0000112     0.0000112     0.0000112     0.0000111     0.0000110     0.0000108     0.0000105     0.0000102     0.0000099     0.0000096     0.0000093     0.0000089     0.0000086     0.0000082     0.0000079     0.0000076     0.0000072     0.0000069     0.0000065     0.0000062     0.0000059     0.0000056     0.0000053     0.0000050     0.0000047     0.0000045     0.0000042
    -0.0000215    -0.0000857    -0.0001912    -0.0003360    -0.0005171    -0.0007312    -0.0009742    -0.0012418    -0.0015292    -0.0018316    -0.0021443    -0.0024625    -0.0027817    -0.0030978    -0.0034070    -0.0037059    -0.0039915    -0.0042615    -0.0045138    -0.0047469    -0.0049597    -0.0051516    -0.0053222    -0.0054715    -0.0055998    -0.0057077    -0.0057959    -0.0058652    -0.0059166    -0.0059513    -0.0059703    -0.0059749    -0.0059661    -0.0059453    -0.0059135    -0.0058718    -0.0058213    -0.0057630    -0.0056979    -0.0056268    -0.0055506    -0.0054700    -0.0053858    -0.0052986    -0.0052090    -0.0051175    -0.0050246    -0.0049307    -0.0048362    -0.0047415    -0.0046469    -0.0045525    -0.0044588    -0.0043658    -0.0042737    -0.0041827    -0.0040929    -0.0040045    -0.0039174    -0.0038318    -0.0037478    -0.0036653    -0.0035845    -0.0035052    -0.0034276    -0.0033517    -0.0032774    -0.0032047    -0.0031336    -0.0030641    -0.0029962    -0.0029299    -0.0028651    -0.0028017    -0.0027398    -0.0026793    -0.0026202    -0.0025624    -0.0025060    -0.0024508    -0.0023968    -0.0023440    -0.0022924    -0.0022419    -0.0021924    -0.0021440    -0.0020965    -0.0020500    -0.0020045    -0.0019598    -0.0019159    -0.0018729    -0.0018306    -0.0017891    -0.0017483    -0.0017081    -0.0016686    -0.0016297    -0.0015914    -0.0015537    -0.0015164    -0.0014797    -0.0014434    -0.0014076    -0.0013723    -0.0013373    -0.0013027    -0.0012685    -0.0012346    -0.0012010    -0.0011678    -0.0011348    -0.0011022    -0.0010698    -0.0010376    -0.0010058    -0.0009741    -0.0009427    -0.0009115    -0.0008806    -0.0008499    -0.0008195    -0.0007892    -0.0007593    -0.0007296    -0.0007001    -0.0006710    -0.0006421    -0.0006135    -0.0005853    -0.0005574    -0.0005299    -0.0005028    -0.0004761    -0.0004498    -0.0004240    -0.0003987    -0.0003740    -0.0003498    -0.0003263    -0.0003033    -0.0002810    -0.0002594    -0.0002386    -0.0002184    -0.0001991    -0.0001805    -0.0001628    -0.0001459    -0.0001298    -0.0001147    -0.0001004    -0.0000869    -0.0000744    -0.0000627    -0.0000519    -0.0000419    -0.0000328    -0.0000245    -0.0000170    -0.0000103    -0.0000043     0.0000011     0.0000057     0.0000098     0.0000132     0.0000161     0.0000186     0.0000206     0.0000221     0.0000234     0.0000242     0.0000248     0.0000252     0.0000253     0.0000252     0.0000250     0.0000247     0.0000242     0.0000237     0.0000230     0.0000224     0.0000216     0.0000209     0.0000201     0.0000193     0.0000186     0.0000178     0.0000170     0.0000162     0.0000155     0.0000147     0.0000140     0.0000133     0.0000126     0.0000119     0.0000113     0.0000107     0.0000101     0.0000095
    -0.0000378    -0.0001506    -0.0003360    -0.0005904    -0.0009088    -0.0012853    -0.0017128    -0.0021837    -0.0026897    -0.0032225    -0.0037736    -0.0043348    -0.0048983    -0.0054566    -0.0060031    -0.0065318    -0.0070376    -0.0075159    -0.0079635    -0.0083774    -0.0087557    -0.0090973    -0.0094014    -0.0096680    -0.0098976    -0.0100911    -0.0102497    -0.0103749    -0.0104685    -0.0105323    -0.0105684    -0.0105788    -0.0105655    -0.0105307    -0.0104763    -0.0104043    -0.0103166    -0.0102149    -0.0101010    -0.0099765    -0.0098427    -0.0097011    -0.0095529    -0.0093993    -0.0092413    -0.0090799    -0.0089159    -0.0087501    -0.0085832    -0.0084158    -0.0082484    -0.0080815    -0.0079156    -0.0077510    -0.0075880    -0.0074269    -0.0072679    -0.0071111    -0.0069569    -0.0068052    -0.0066562    -0.0065100    -0.0063667    -0.0062261    -0.0060885    -0.0059538    -0.0058220    -0.0056930    -0.0055669    -0.0054436    -0.0053231    -0.0052054    -0.0050903    -0.0049778    -0.0048680    -0.0047606    -0.0046556    -0.0045531    -0.0044528    -0.0043548    -0.0042590    -0.0041653    -0.0040735    -0.0039838    -0.0038960    -0.0038099    -0.0037257    -0.0036431    -0.0035621    -0.0034827    -0.0034048    -0.0033284    -0.0032533    -0.0031795    -0.0031070    -0.0030357    -0.0029655    -0.0028964    -0.0028283    -0.0027612    -0.0026951    -0.0026298    -0.0025654    -0.0025018    -0.0024389    -0.0023768    -0.0023153    -0.0022545    -0.0021943    -0.0021346    -0.0020756    -0.0020170    -0.0019589    -0.0019014    -0.0018443    -0.0017876    -0.0017314    -0.0016756    -0.0016202    -0.0015652    -0.0015106    -0.0014565    -0.0014028    -0.0013495    -0.0012967    -0.0012444    -0.0011926    -0.0011412    -0.0010905    -0.0010403    -0.0009907    -0.0009418    -0.0008936    -0.0008461    -0.0007995    -0.0007537    -0.0007087    -0.0006648    -0.0006218    -0.0005799    -0.0005391    -0.0004995    -0.0004611    -0.0004240    -0.0003883    -0.0003539    -0.0003209    -0.0002893    -0.0002593    -0.0002308    -0.0002038    -0.0001784    -0.0001545    -0.0001322    -0.0001114    -0.0000922    -0.0000745    -0.0000583    -0.0000436    -0.0000302    -0.0000183    -0.0000076     0.0000019     0.0000102     0.0000174     0.0000235     0.0000287     0.0000330     0.0000366     0.0000394     0.0000415     0.0000431     0.0000442     0.0000448     0.0000450     0.0000449     0.0000445     0.0000439     0.0000430     0.0000421     0.0000409     0.0000397     0.0000385     0.0000371     0.0000358     0.0000344     0.0000330     0.0000316     0.0000302     0.0000288     0.0000275     0.0000262     0.0000249     0.0000236     0.0000224     0.0000212     0.0000201     0.0000190     0.0000179     0.0000169
    -0.0000582    -0.0002317    -0.0005171    -0.0009088    -0.0013994    -0.0019795    -0.0026385    -0.0033647    -0.0041456    -0.0049684    -0.0058202    -0.0066882    -0.0075605    -0.0084256    -0.0092732    -0.0100940    -0.0108800    -0.0116244    -0.0123216    -0.0129673    -0.0135584    -0.0140929    -0.0145696    -0.0149884    -0.0153500    -0.0156556    -0.0159071    -0.0161068    -0.0162573    -0.0163614    -0.0164222    -0.0164429    -0.0164267    -0.0163767    -0.0162960    -0.0161878    -0.0160548    -0.0158999    -0.0157256    -0.0155346    -0.0153290    -0.0151109    -0.0148825    -0.0146453    -0.0144012    -0.0141515    -0.0138976    -0.0136408    -0.0133820    -0.0131224    -0.0128627    -0.0126036    -0.0123459    -0.0120902    -0.0118368    -0.0115863    -0.0113390    -0.0110953    -0.0108552    -0.0106192    -0.0103873    -0.0101597    -0.0099364    -0.0097176    -0.0095032    -0.0092933    -0.0090879    -0.0088869    -0.0086904    -0.0084982    -0.0083103    -0.0081267    -0.0079473    -0.0077719    -0.0076006    -0.0074331    -0.0072694    -0.0071094    -0.0069530    -0.0068001    -0.0066506    -0.0065043    -0.0063612    -0.0062212    -0.0060841    -0.0059499    -0.0058183    -0.0056895    -0.0055631    -0.0054392    -0.0053176    -0.0051982    -0.0050810    -0.0049658    -0.0048526    -0.0047412    -0.0046317    -0.0045238    -0.0044175    -0.0043127    -0.0042095    -0.0041076    -0.0040070    -0.0039076    -0.0038095    -0.0037124    -0.0036164    -0.0035214    -0.0034274    -0.0033343    -0.0032420    -0.0031506    -0.0030599    -0.0029700    -0.0028808    -0.0027923    -0.0027045    -0.0026173    -0.0025308    -0.0024449    -0.0023597    -0.0022752    -0.0021913    -0.0021081    -0.0020256    -0.0019439    -0.0018629    -0.0017827    -0.0017034    -0.0016250    -0.0015476    -0.0014712    -0.0013959    -0.0013218    -0.0012489    -0.0011773    -0.0011071    -0.0010384    -0.0009713    -0.0009059    -0.0008422    -0.0007803    -0.0007203    -0.0006624    -0.0006065    -0.0005527    -0.0005012    -0.0004520    -0.0004050    -0.0003605    -0.0003183    -0.0002786    -0.0002413    -0.0002065    -0.0001741    -0.0001440    -0.0001164    -0.0000911    -0.0000681    -0.0000472    -0.0000285    -0.0000118     0.0000030     0.0000159     0.0000271     0.0000368     0.0000449     0.0000517     0.0000572     0.0000615     0.0000649     0.0000674     0.0000690     0.0000700     0.0000703     0.0000701     0.0000695     0.0000685     0.0000673     0.0000657     0.0000640     0.0000621     0.0000601     0.0000580     0.0000559     0.0000537     0.0000515     0.0000494     0.0000472     0.0000451     0.0000430     0.0000409     0.0000389     0.0000369     0.0000350     0.0000332     0.0000314     0.0000296     0.0000280     0.0000263
    -0.0000823    -0.0003276    -0.0007312    -0.0012853    -0.0019795    -0.0028007    -0.0037343    -0.0047637    -0.0058714    -0.0070395    -0.0082498    -0.0094844    -0.0107262    -0.0119592    -0.0131687    -0.0143414    -0.0154658    -0.0165322    -0.0175324    -0.0184604    -0.0193112    -0.0200820    -0.0207711    -0.0213780    -0.0219034    -0.0223492    -0.0227177    -0.0230121    -0.0232361    -0.0233936    -0.0234889    -0.0235265    -0.0235109    -0.0234466    -0.0233380    -0.0231894    -0.0230050    -0.0227888    -0.0225445    -0.0222756    -0.0219855    -0.0216771    -0.0213535    -0.0210170    -0.0206701    -0.0203150    -0.0199536    -0.0195877    -0.0192187    -0.0188482    -0.0184774    -0.0181074    -0.0177390    -0.0173733    -0.0170109    -0.0166524    -0.0162983    -0.0159492    -0.0156054    -0.0152671    -0.0149347    -0.0146084    -0.0142882    -0.0139743    -0.0136667    -0.0133655    -0.0130707    -0.0127823    -0.0125001    -0.0122242    -0.0119545    -0.0116908    -0.0114330    -0.0111811    -0.0109349    -0.0106943    -0.0104591    -0.0102292    -0.0100044    -0.0097846    -0.0095697    -0.0093594    -0.0091537    -0.0089524    -0.0087553    -0.0085622    -0.0083731    -0.0081878    -0.0080060    -0.0078278    -0.0076529    -0.0074813    -0.0073126    -0.0071470    -0.0069841    -0.0068239    -0.0066662    -0.0065110    -0.0063581    -0.0062074    -0.0060588    -0.0059122    -0.0057675    -0.0056245    -0.0054833    -0.0053436    -0.0052055    -0.0050688    -0.0049335    -0.0047995    -0.0046667    -0.0045351    -0.0044046    -0.0042752    -0.0041468    -0.0040194    -0.0038930    -0.0037676    -0.0036431    -0.0035195    -0.0033968    -0.0032751    -0.0031544    -0.0030346    -0.0029159    -0.0027982    -0.0026817    -0.0025663    -0.0024521    -0.0023393    -0.0022278    -0.0021179    -0.0020095    -0.0019027    -0.0017978    -0.0016948    -0.0015938    -0.0014949    -0.0013983    -0.0013040    -0.0012123    -0.0011233    -0.0010369    -0.0009535    -0.0008730    -0.0007957    -0.0007215    -0.0006506    -0.0005830    -0.0005189    -0.0004582    -0.0004010    -0.0003473    -0.0002972    -0.0002505    -0.0002073    -0.0001675    -0.0001311    -0.0000979    -0.0000679    -0.0000409    -0.0000169     0.0000044     0.0000230     0.0000391     0.0000530     0.0000647     0.0000744     0.0000824     0.0000887     0.0000935     0.0000970     0.0000994     0.0001008     0.0001013     0.0001010     0.0001001     0.0000987     0.0000969     0.0000946     0.0000922     0.0000894     0.0000866     0.0000836     0.0000805     0.0000774     0.0000742     0.0000711     0.0000680     0.0000649     0.0000619     0.0000589     0.0000560     0.0000532     0.0000504     0.0000478     0.0000452     0.0000427     0.0000403     0.0000379
    -0.0001096    -0.0004365    -0.0009742    -0.0017128    -0.0026385    -0.0037343    -0.0049807    -0.0063561    -0.0078374    -0.0094009    -0.0110225    -0.0126785    -0.0143462    -0.0160042    -0.0176327    -0.0192139    -0.0207324    -0.0221747    -0.0235301    -0.0247897    -0.0259471    -0.0269978    -0.0279395    -0.0287713    -0.0294939    -0.0301093    -0.0306208    -0.0310323    -0.0313485    -0.0315748    -0.0317168    -0.0317803    -0.0317713    -0.0316960    -0.0315601    -0.0313696    -0.0311299    -0.0308465    -0.0305244    -0.0301684    -0.0297830    -0.0293724    -0.0289403    -0.0284904    -0.0280259    -0.0275496    -0.0270644    -0.0265725    -0.0260762    -0.0255774    -0.0250777    -0.0245788    -0.0240819    -0.0235882    -0.0230987    -0.0226143    -0.0221357    -0.0216636    -0.0211985    -0.0207408    -0.0202908    -0.0198489    -0.0194152    -0.0189900    -0.0185732    -0.0181650    -0.0177653    -0.0173742    -0.0169915    -0.0166173    -0.0162513    -0.0158935    -0.0155438    -0.0152019    -0.0148677    -0.0145410    -0.0142217    -0.0139095    -0.0136043    -0.0133058    -0.0130139    -0.0127283    -0.0124488    -0.0121753    -0.0119075    -0.0116452    -0.0113882    -0.0111363    -0.0108894    -0.0106471    -0.0104094    -0.0101761    -0.0099469    -0.0097217    -0.0095002    -0.0092824    -0.0090681    -0.0088571    -0.0086492    -0.0084443    -0.0082422    -0.0080429    -0.0078460    -0.0076516    -0.0074596    -0.0072696    -0.0070818    -0.0068959    -0.0067118    -0.0065296    -0.0063490    -0.0061699    -0.0059924    -0.0058164    -0.0056418    -0.0054685    -0.0052966    -0.0051259    -0.0049565    -0.0047884    -0.0046216    -0.0044560    -0.0042918    -0.0041289    -0.0039673    -0.0038072    -0.0036487    -0.0034917    -0.0033364    -0.0031828    -0.0030312    -0.0028816    -0.0027341    -0.0025889    -0.0024461    -0.0023059    -0.0021685    -0.0020339    -0.0019025    -0.0017743    -0.0016495    -0.0015283    -0.0014108    -0.0012973    -0.0011878    -0.0010826    -0.0009816    -0.0008851    -0.0007932    -0.0007059    -0.0006234    -0.0005456    -0.0004725    -0.0004043    -0.0003408    -0.0002820    -0.0002278    -0.0001783    -0.0001331    -0.0000923    -0.0000556    -0.0000229     0.0000060     0.0000314     0.0000534     0.0000722     0.0000881     0.0001014     0.0001122     0.0001207     0.0001273     0.0001321     0.0001353     0.0001372     0.0001379     0.0001375     0.0001363     0.0001344     0.0001319     0.0001288     0.0001254     0.0001218     0.0001178     0.0001138     0.0001096     0.0001053     0.0001011     0.0000968     0.0000926     0.0000884     0.0000843     0.0000802     0.0000763     0.0000724     0.0000687     0.0000650     0.0000615     0.0000581     0.0000548     0.0000516
    -0.0001397    -0.0005562    -0.0012418    -0.0021837    -0.0033647    -0.0047637    -0.0063561    -0.0081147    -0.0100107    -0.0120140    -0.0140940    -0.0162208    -0.0183655    -0.0205008    -0.0226012    -0.0246440    -0.0266091    -0.0284791    -0.0302397    -0.0318794    -0.0333894    -0.0347638    -0.0359989    -0.0370933    -0.0380476    -0.0388640    -0.0395464    -0.0400996    -0.0405294    -0.0408424    -0.0410458    -0.0411469    -0.0411534    -0.0410731    -0.0409134    -0.0406818    -0.0403856    -0.0400317    -0.0396266    -0.0391765    -0.0386873    -0.0381645    -0.0376129    -0.0370373    -0.0364419    -0.0358306    -0.0352068    -0.0345737    -0.0339343    -0.0332909    -0.0326460    -0.0320014    -0.0313591    -0.0307204    -0.0300869    -0.0294596    -0.0288395    -0.0282275    -0.0276243    -0.0270304    -0.0264465    -0.0258727    -0.0253095    -0.0247571    -0.0242155    -0.0236849    -0.0231653    -0.0226567    -0.0221590    -0.0216722    -0.0211960    -0.0207304    -0.0202751    -0.0198301    -0.0193950    -0.0189696    -0.0185537    -0.0181471    -0.0177495    -0.0173607    -0.0169803    -0.0166081    -0.0162439    -0.0158874    -0.0155384    -0.0151965    -0.0148615    -0.0145331    -0.0142111    -0.0138953    -0.0135853    -0.0132810    -0.0129821    -0.0126884    -0.0123996    -0.0121155    -0.0118360    -0.0115607    -0.0112895    -0.0110222    -0.0107586    -0.0104984    -0.0102417    -0.0099880    -0.0097374    -0.0094896    -0.0092444    -0.0090018    -0.0087617    -0.0085238    -0.0082881    -0.0080545    -0.0078228    -0.0075931    -0.0073652    -0.0071390    -0.0069146    -0.0066918    -0.0064707    -0.0062513    -0.0060335    -0.0058174    -0.0056030    -0.0053903    -0.0051795    -0.0049705    -0.0047635    -0.0045585    -0.0043558    -0.0041553    -0.0039574    -0.0037620    -0.0035695    -0.0033799    -0.0031935    -0.0030105    -0.0028311    -0.0026554    -0.0024838    -0.0023164    -0.0021535    -0.0019953    -0.0018419    -0.0016937    -0.0015507    -0.0014133    -0.0012815    -0.0011555    -0.0010355    -0.0009216    -0.0008138    -0.0007121    -0.0006168    -0.0005277    -0.0004448    -0.0003680    -0.0002973    -0.0002326    -0.0001737    -0.0001203    -0.0000724    -0.0000297     0.0000080     0.0000411     0.0000698     0.0000944     0.0001152     0.0001325     0.0001466     0.0001578     0.0001664     0.0001726     0.0001768     0.0001793     0.0001801     0.0001797     0.0001781     0.0001756     0.0001723     0.0001683     0.0001639     0.0001591     0.0001539     0.0001486     0.0001431     0.0001376     0.0001320     0.0001264     0.0001209     0.0001154     0.0001101     0.0001048     0.0000996     0.0000946     0.0000897     0.0000849     0.0000803     0.0000759     0.0000716     0.0000674
    -0.0001720    -0.0006848    -0.0015292    -0.0026897    -0.0041456    -0.0058714    -0.0078374    -0.0100107    -0.0123562    -0.0148371    -0.0174165    -0.0200575    -0.0227246    -0.0253842    -0.0280048    -0.0305581    -0.0330188    -0.0353653    -0.0375792    -0.0396458    -0.0415538    -0.0432951    -0.0448648    -0.0462604    -0.0474824    -0.0485329    -0.0494161    -0.0501379    -0.0507051    -0.0511256    -0.0514080    -0.0515615    -0.0515953    -0.0515190    -0.0513419    -0.0510733    -0.0507222    -0.0502972    -0.0498066    -0.0492581    -0.0486592    -0.0480166    -0.0473367    -0.0466254    -0.0458880    -0.0451295    -0.0443543    -0.0435664    -0.0427697    -0.0419671    -0.0411618    -0.0403563    -0.0395528    -0.0387534    -0.0379598    -0.0371735    -0.0363959    -0.0356280    -0.0348707    -0.0341249    -0.0333912    -0.0326700    -0.0319619    -0.0312670    -0.0305856    -0.0299177    -0.0292636    -0.0286231    -0.0279962    -0.0273829    -0.0267828    -0.0261960    -0.0256221    -0.0250609    -0.0245122    -0.0239757    -0.0234511    -0.0229382    -0.0224365    -0.0219457    -0.0214657    -0.0209959    -0.0205362    -0.0200861    -0.0196454    -0.0192136    -0.0187905    -0.0183758    -0.0179692    -0.0175702    -0.0171787    -0.0167942    -0.0164166    -0.0160454    -0.0156805    -0.0153216    -0.0149683    -0.0146204    -0.0142776    -0.0139398    -0.0136066    -0.0132778    -0.0129532    -0.0126325    -0.0123157    -0.0120024    -0.0116925    -0.0113858    -0.0110821    -0.0107813    -0.0104833    -0.0101879    -0.0098949    -0.0096044    -0.0093162    -0.0090302    -0.0087464    -0.0084647    -0.0081851    -0.0079076    -0.0076321    -0.0073588    -0.0070876    -0.0068186    -0.0065519    -0.0062876    -0.0060257    -0.0057665    -0.0055100    -0.0052565    -0.0050061    -0.0047590    -0.0045154    -0.0042756    -0.0040399    -0.0038083    -0.0035813    -0.0033592    -0.0031420    -0.0029303    -0.0027242    -0.0025240    -0.0023300    -0.0021425    -0.0019616    -0.0017878    -0.0016210    -0.0014617    -0.0013098    -0.0011657    -0.0010293    -0.0009007    -0.0007801    -0.0006673    -0.0005624    -0.0004653    -0.0003759    -0.0002940    -0.0002195    -0.0001520    -0.0000914    -0.0000374     0.0000104     0.0000522     0.0000885     0.0001196     0.0001459     0.0001678     0.0001856     0.0001998     0.0002106     0.0002186     0.0002239     0.0002270     0.0002281     0.0002275     0.0002255     0.0002222     0.0002181     0.0002131     0.0002075     0.0002013     0.0001949     0.0001881     0.0001812     0.0001742     0.0001671     0.0001601     0.0001530     0.0001461     0.0001393     0.0001326     0.0001261     0.0001197     0.0001135     0.0001075     0.0001017     0.0000960     0.0000906     0.0000853
    -0.0002060    -0.0008201    -0.0018316    -0.0032225    -0.0049684    -0.0070395    -0.0094009    -0.0120140    -0.0148371    -0.0178271    -0.0209400    -0.0241321    -0.0273609    -0.0305861    -0.0337698    -0.0368778    -0.0398793    -0.0427477    -0.0454604    -0.0479989    -0.0503490    -0.0525001    -0.0544456    -0.0561818    -0.0577085    -0.0590276    -0.0601439    -0.0610635    -0.0617946    -0.0623461    -0.0627284    -0.0629520    -0.0630281    -0.0629681    -0.0627833    -0.0624849    -0.0620837    -0.0615902    -0.0610146    -0.0603664    -0.0596544    -0.0588873    -0.0580727    -0.0572180    -0.0563298    -0.0554142    -0.0544768    -0.0535226    -0.0525561    -0.0515814    -0.0506022    -0.0496218    -0.0486430    -0.0476682    -0.0466999    -0.0457397    -0.0447895    -0.0438507    -0.0429243    -0.0420115    -0.0411130    -0.0402296    -0.0393617    -0.0385097    -0.0376740    -0.0368547    -0.0360519    -0.0352657    -0.0344959    -0.0337425    -0.0330053    -0.0322842    -0.0315788    -0.0308890    -0.0302143    -0.0295546    -0.0289093    -0.0282782    -0.0276610    -0.0270571    -0.0264663    -0.0258881    -0.0253222    -0.0247680    -0.0242253    -0.0236937    -0.0231727    -0.0226619    -0.0221609    -0.0216695    -0.0211871    -0.0207134    -0.0202481    -0.0197908    -0.0193411    -0.0188987    -0.0184633    -0.0180345    -0.0176120    -0.0171955    -0.0167848    -0.0163794    -0.0159792    -0.0155839    -0.0151932    -0.0148069    -0.0144247    -0.0140465    -0.0136721    -0.0133011    -0.0129336    -0.0125692    -0.0122080    -0.0118496    -0.0114941    -0.0111414    -0.0107913    -0.0104438    -0.0100989    -0.0097566    -0.0094168    -0.0090796    -0.0087450    -0.0084132    -0.0080841    -0.0077580    -0.0074350    -0.0071152    -0.0067987    -0.0064859    -0.0061770    -0.0058721    -0.0055716    -0.0052757    -0.0049848    -0.0046991    -0.0044190    -0.0041448    -0.0038769    -0.0036157    -0.0033613    -0.0031143    -0.0028749    -0.0026435    -0.0024204    -0.0022058    -0.0020001    -0.0018034    -0.0016160    -0.0014381    -0.0012698    -0.0011112    -0.0009623    -0.0008232    -0.0006938    -0.0005739    -0.0004636    -0.0003625    -0.0002705    -0.0001873    -0.0001125    -0.0000458     0.0000131     0.0000648     0.0001095     0.0001479     0.0001804     0.0002073     0.0002293     0.0002468     0.0002602     0.0002700     0.0002765     0.0002803     0.0002816     0.0002809     0.0002784     0.0002745     0.0002693     0.0002631     0.0002562     0.0002486     0.0002406     0.0002323     0.0002237     0.0002151     0.0002063     0.0001976     0.0001890     0.0001804     0.0001720     0.0001638     0.0001557     0.0001478     0.0001402     0.0001327     0.0001255     0.0001186     0.0001118     0.0001054
