    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000001    -0.0000001    -0.0000002    -0.0000003    -0.0000005    -0.0000006    -0.0000008    -0.0000010    -0.0000012    -0.0000015    -0.0000017    -0.0000018    -0.0000020    -0.0000022    -0.0000023    -0.0000024    -0.0000025    -0.0000025    -0.0000026    -0.0000026    -0.0000027    -0.0000027    -0.0000027    -0.0000027    -0.0000026    -0.0000026    -0.0000026    -0.0000025    -0.0000025    -0.0000025    -0.0000024    -0.0000023    -0.0000023    -0.0000022    -0.0000021    -0.0000020    -0.0000019    -0.0000019    -0.0000018    -0.0000017    -0.0000016    -0.0000015    -0.0000014    -0.0000013    -0.0000012    -0.0000010    -0.0000009    -0.0000008    -0.0000008    -0.0000007    -0.0000006    -0.0000005    -0.0000004    -0.0000003    -0.0000003    -0.0000002    -0.0000002    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000000    -0.0000000    -0.0000001    -0.0000002    -0.0000005    -0.0000009    -0.0000016    -0.0000025    -0.0000037    -0.0000051    -0.0000066    -0.0000082    -0.0000099    -0.0000116    -0.0000132    -0.0000146    -0.0000160    -0.0000171    -0.0000182    -0.0000190    -0.0000197    -0.0000203    -0.0000207    -0.0000210    -0.0000212    -0.0000213    -0.0000213    -0.0000213    -0.0000211    -0.0000209    -0.0000207    -0.0000203    -0.0000200    -0.0000196    -0.0000191    -0.0000186    -0.0000181    -0.0000175    -0.0000169    -0.0000162    -0.0000155    -0.0000148    -0.0000141    -0.0000133    -0.0000125    -0.0000117    -0.0000109    -0.0000100    -0.0000092    -0.0000084    -0.0000076    -0.0000068    -0.0000060    -0.0000053    -0.0000046    -0.0000039    -0.0000033    -0.0000028    -0.0000023    -0.0000019    -0.0000015    -0.0000012    -0.0000009    -0.0000007    -0.0000005    -0.0000004    -0.0000003    -0.0000002    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000000    -0.0000001    -0.0000003    -0.0000008    -0.0000017    -0.0000032    -0.0000055    -0.0000085    -0.0000124    -0.0000169    -0.0000220    -0.0000275    -0.0000330    -0.0000386    -0.0000438    -0.0000488    -0.0000532    -0.0000572    -0.0000606    -0.0000636    -0.0000660    -0.0000679    -0.0000694    -0.0000704    -0.0000711    -0.0000715    -0.0000716    -0.0000714    -0.0000709    -0.0000703    -0.0000694    -0.0000684    -0.0000672    -0.0000658    -0.0000643    -0.0000626    -0.0000608    -0.0000589    -0.0000568    -0.0000546    -0.0000523    -0.0000499    -0.0000474    -0.0000448    -0.0000421    -0.0000394    -0.0000366    -0.0000338    -0.0000310    -0.0000283    -0.0000255    -0.0000228    -0.0000203    -0.0000178    -0.0000154    -0.0000133    -0.0000112    -0.0000094    -0.0000078    -0.0000063    -0.0000050    -0.0000039    -0.0000030    -0.0000023    -0.0000017    -0.0000012    -0.0000009    -0.0000006    -0.0000004    -0.0000003    -0.0000002    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000000    -0.0000002    -0.0000008    -0.0000020    -0.0000042    -0.0000079    -0.0000131    -0.0000202    -0.0000292    -0.0000397    -0.0000514    -0.0000640    -0.0000769    -0.0000897    -0.0001021    -0.0001136    -0.0001241    -0.0001335    -0.0001417    -0.0001487    -0.0001544    -0.0001591    -0.0001627    -0.0001653    -0.0001671    -0.0001681    -0.0001684    -0.0001680    -0.0001670    -0.0001656    -0.0001636    -0.0001612    -0.0001584    -0.0001552    -0.0001517    -0.0001478    -0.0001436    -0.0001390    -0.0001341    -0.0001290    -0.0001236    -0.0001179    -0.0001120    -0.0001059    -0.0000996    -0.0000931    -0.0000866    -0.0000800    -0.0000734    -0.0000668    -0.0000603    -0.0000540    -0.0000479    -0.0000421    -0.0000365    -0.0000314    -0.0000266    -0.0000222    -0.0000183    -0.0000149    -0.0000119    -0.0000093    -0.0000072    -0.0000054    -0.0000040    -0.0000029    -0.0000021    -0.0000014    -0.0000010    -0.0000006    -0.0000004    -0.0000002    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000001    -0.0000005    -0.0000017    -0.0000042    -0.0000087    -0.0000158    -0.0000260    -0.0000396    -0.0000564    -0.0000762    -0.0000984    -0.0001222    -0.0001467    -0.0001712    -0.0001948    -0.0002171    -0.0002375    -0.0002558    -0.0002718    -0.0002855    -0.0002970    -0.0003063    -0.0003135    -0.0003189    -0.0003227    -0.0003248    -0.0003256    -0.0003251    -0.0003235    -0.0003208    -0.0003172    -0.0003127    -0.0003074    -0.0003013    -0.0002946    -0.0002871    -0.0002789    -0.0002702    -0.0002608    -0.0002508    -0.0002403    -0.0002293    -0.0002179    -0.0002060    -0.0001938    -0.0001813    -0.0001686    -0.0001558    -0.0001429    -0.0001301    -0.0001175    -0.0001052    -0.0000933    -0.0000820    -0.0000712    -0.0000611    -0.0000518    -0.0000434    -0.0000358    -0.0000290    -0.0000232    -0.0000182    -0.0000140    -0.0000106    -0.0000079    -0.0000057    -0.0000040    -0.0000028    -0.0000019    -0.0000012    -0.0000008    -0.0000005    -0.0000003    -0.0000002    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000001    -0.0000009    -0.0000032    -0.0000079    -0.0000158    -0.0000281    -0.0000454    -0.0000681    -0.0000961    -0.0001290    -0.0001659    -0.0002054    -0.0002464    -0.0002875    -0.0003274    -0.0003652    -0.0004001    -0.0004316    -0.0004594    -0.0004833    -0.0005035    -0.0005200    -0.0005330    -0.0005429    -0.0005498    -0.0005541    -0.0005559    -0.0005555    -0.0005532    -0.0005490    -0.0005432    -0.0005358    -0.0005270    -0.0005168    -0.0005054    -0.0004927    -0.0004789    -0.0004640    -0.0004480    -0.0004311    -0.0004131    -0.0003943    -0.0003747    -0.0003544    -0.0003334    -0.0003120    -0.0002901    -0.0002681    -0.0002460    -0.0002240    -0.0002024    -0.0001812    -0.0001608    -0.0001412    -0.0001226    -0.0001053    -0.0000893    -0.0000747    -0.0000616    -0.0000500    -0.0000400    -0.0000314    -0.0000242    -0.0000183    -0.0000135    -0.0000098    -0.0000069    -0.0000048    -0.0000032    -0.0000021    -0.0000013    -0.0000008    -0.0000005    -0.0000003    -0.0000002    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000002    -0.0000016    -0.0000055    -0.0000131    -0.0000260    -0.0000454    -0.0000722    -0.0001070    -0.0001498    -0.0001997    -0.0002557    -0.0003159    -0.0003785    -0.0004416    -0.0005033    -0.0005621    -0.0006168    -0.0006665    -0.0007107    -0.0007491    -0.0007817    -0.0008086    -0.0008302    -0.0008468    -0.0008587    -0.0008664    -0.0008702    -0.0008705    -0.0008676    -0.0008618    -0.0008532    -0.0008422    -0.0008289    -0.0008133    -0.0007957    -0.0007762    -0.0007547    -0.0007315    -0.0007066    -0.0006800    -0.0006520    -0.0006225    -0.0005917    -0.0005597    -0.0005267    -0.0004929    -0.0004585    -0.0004238    -0.0003889    -0.0003543    -0.0003201    -0.0002867    -0.0002543    -0.0002234    -0.0001941    -0.0001666    -0.0001413    -0.0001183    -0.0000975    -0.0000792    -0.0000633    -0.0000497    -0.0000383    -0.0000290    -0.0000214    -0.0000155    -0.0000110    -0.0000076    -0.0000051    -0.0000033    -0.0000021    -0.0000013    -0.0000008    -0.0000004    -0.0000002    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000003    -0.0000025    -0.0000085    -0.0000202    -0.0000396    -0.0000681    -0.0001070    -0.0001571    -0.0002181    -0.0002891    -0.0003686    -0.0004544    -0.0005440    -0.0006347    -0.0007240    -0.0008097    -0.0008900    -0.0009636    -0.0010295    -0.0010873    -0.0011369    -0.0011783    -0.0012119    -0.0012381    -0.0012575    -0.0012705    -0.0012777    -0.0012796    -0.0012767    -0.0012693    -0.0012578    -0.0012425    -0.0012237    -0.0012015    -0.0011762    -0.0011479    -0.0011168    -0.0010829    -0.0010464    -0.0010075    -0.0009662    -0.0009228    -0.0008774    -0.0008302    -0.0007815    -0.0007315    -0.0006807    -0.0006292    -0.0005776    -0.0005262    -0.0004755    -0.0004260    -0.0003780    -0.0003320    -0.0002885    -0.0002478    -0.0002101    -0.0001759    -0.0001451    -0.0001179    -0.0000942    -0.0000740    -0.0000570    -0.0000431    -0.0000319    -0.0000231    -0.0000163    -0.0000112    -0.0000075    -0.0000049    -0.0000031    -0.0000019    -0.0000011    -0.0000006    -0.0000004    -0.0000002    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000005    -0.0000037    -0.0000124    -0.0000292    -0.0000564    -0.0000961    -0.0001498    -0.0002181    -0.0003008    -0.0003969    -0.0005043    -0.0006205    -0.0007423    -0.0008662    -0.0009890    -0.0011078    -0.0012199    -0.0013235    -0.0014172    -0.0015001    -0.0015718    -0.0016325    -0.0016823    -0.0017219    -0.0017518    -0.0017727    -0.0017853    -0.0017903    -0.0017883    -0.0017799    -0.0017655    -0.0017456    -0.0017205    -0.0016906    -0.0016561    -0.0016172    -0.0015742    -0.0015273    -0.0014766    -0.0014222    -0.0013646    -0.0013037    -0.0012400    -0.0011737    -0.0011051    -0.0010348    -0.0009631    -0.0008905    -0.0008176    -0.0007451    -0.0006734    -0.0006034    -0.0005355    -0.0004705    -0.0004089    -0.0003512    -0.0002979    -0.0002493    -0.0002057    -0.0001672    -0.0001336    -0.0001050    -0.0000809    -0.0000612    -0.0000453    -0.0000328    -0.0000232    -0.0000160    -0.0000107    -0.0000070    -0.0000044    -0.0000027    -0.0000016    -0.0000009    -0.0000005    -0.0000003    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
    -0.0000006    -0.0000051    -0.0000169    -0.0000397    -0.0000762    -0.0001290    -0.0001997    -0.0002891    -0.0003969    -0.0005217    -0.0006612    -0.0008124    -0.0009713    -0.0011339    -0.0012961    -0.0014541    -0.0016045    -0.0017446    -0.0018725    -0.0019867    -0.0020867    -0.0021721    -0.0022433    -0.0023007    -0.0023450    -0.0023772    -0.0023979    -0.0024081    -0.0024086    -0.0024001    -0.0023833    -0.0023588    -0.0023270    -0.0022884    -0.0022434    -0.0021923    -0.0021354    -0.0020729    -0.0020051    -0.0019323    -0.0018547    -0.0017728    -0.0016868    -0.0015971    -0.0015044    -0.0014091    -0.0013118    -0.0012133    -0.0011143    -0.0010156    -0.0009182    -0.0008228    -0.0007304    -0.0006419    -0.0005579    -0.0004793    -0.0004067    -0.0003404    -0.0002809    -0.0002283    -0.0001825    -0.0001434    -0.0001106    -0.0000836    -0.0000619    -0.0000448    -0.0000317    -0.0000218    -0.0000146    -0.0000095    -0.0000060    -0.0000037    -0.0000022    -0.0000013    -0.0000007    -0.0000004    -0.0000002    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000
